x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label
0.482574462890625,0.38357365131378174,-1.0759692192077637,0.9996750354766846,0.5146518349647522,0.32480454444885254,-1.0047948360443115,0.9992840886116028,0.5317867994308472,0.3277285099029541,-1.0049376487731934,0.9994328618049622,0.5452303886413574,0.3314685821533203,-1.0051758289337158,0.9992515444755554,0.4580463469028473,0.32488012313842773,-1.0134879350662231,0.9994117021560669,0.4407784044742584,0.3288987874984741,-1.0129624605178833,0.99957674741745,0.42399224638938904,0.33292436599731445,-1.013629674911499,0.9995511174201965,0.5726234316825867,0.3714439868927002,-0.5610452890396118,0.9992058873176575,0.4065017104148865,0.3733428716659546,-0.5867556929588318,0.999702513217926,0.5193458199501038,0.46731770038604736,-0.9089780449867249,0.9996005892753601,0.4495895206928253,0.46852052211761475,-0.9160990118980408,0.9997783303260803,0.7171658277511597,0.801230251789093,-0.24353110790252686,0.994187593460083,0.26628515124320984,0.7893317341804504,-0.40217599272727966,0.9986093044281006,0.8403419256210327,1.2496529817581177,-0.2340906262397766,0.0702265202999115,0.1446205973625183,1.1148114204406738,-0.3298536241054535,0.27685311436653137,0.8754309415817261,1.613112449645996,-0.6893110871315002,0.008648727089166641,0.13134098052978516,1.629874587059021,-0.7808243632316589,0.04971062391996384,0.9161226749420166,1.7264045476913452,-0.8101769685745239,0.013362463563680649,0.10609951615333557,1.7505773305892944,-0.9250502586364746,0.05484338849782944,0.8723335266113281,1.7375400066375732,-0.9015796184539795,0.024113142862915993,0.15049076080322266,1.7510746717453003,-1.0322953462600708,0.09509598463773727,0.8452640771865845,1.691462755203247,-0.7536079287528992,0.02374466508626938,0.16780278086662292,1.7038540840148926,-0.8437265157699585,0.0909692570567131,0.6372038722038269,1.68228018283844,-0.01418431755155325,0.0005362981464713812,0.3293249309062958,1.6853291988372803,0.020056843757629395,0.0006726447609253228,0.6287550330162048,2.414693593978882,-0.23492874205112457,0.0006209686398506165,0.33812087774276733,2.404005527496338,-0.31337445974349976,0.0002042917622020468,0.6384308338165283,3.083301305770874,0.23835822939872742,6.766789738321677e-05,0.345350444316864,3.0878734588623047,-0.040647268295288086,1.2462068298191298e-05,0.6478018760681152,3.194427013397217,0.24669452011585236,6.38745041214861e-05,0.3418889045715332,3.209078311920166,-0.04179762676358223,2.0467694412218407e-05,0.5848765969276428,3.2904787063598633,-0.4155634641647339,0.00010026544623542577,0.38222599029541016,3.26727294921875,-0.7541812062263489,6.618467887165025e-05,left
0.48372453451156616,0.39097654819488525,-1.077002763748169,0.9997968077659607,0.5148622393608093,0.3324449062347412,-1.0077215433120728,0.9995372295379639,0.5318848490715027,0.3356729745864868,-1.0078015327453613,0.9996262788772583,0.546220064163208,0.3395230770111084,-1.0080398321151733,0.9994980096817017,0.4592262804508209,0.33081865310668945,-1.0143507719039917,0.9996126294136047,0.4415283203125,0.3334667682647705,-1.013756513595581,0.9997238516807556,0.4248199760913849,0.3369656801223755,-1.014321208000183,0.9996963739395142,0.571645975112915,0.38017046451568604,-0.5645199418067932,0.9994633793830872,0.40610525012016296,0.37572455406188965,-0.579014241695404,0.9998058676719666,0.5203176140785217,0.4751793146133423,-0.9108489155769348,0.9997708201408386,0.45135393738746643,0.4755302667617798,-0.9146658182144165,0.9998670816421509,0.7176483273506165,0.7922043204307556,-0.2560065984725952,0.9967747330665588,0.2661086916923523,0.787426233291626,-0.3968837857246399,0.9990670084953308,0.8606071472167969,1.245324730873108,-0.26997750997543335,0.09711463749408722,0.14066562056541443,1.108209490776062,-0.36891382932662964,0.35247406363487244,0.8900845050811768,1.5877059698104858,-0.7485790252685547,0.014102556742727757,0.13281625509262085,1.6026808023452759,-0.8803067207336426,0.06387428194284439,0.9288088083267212,1.6986908912658691,-0.8774431943893433,0.018676266074180603,0.11175119876861572,1.7239940166473389,-1.030665397644043,0.06236708164215088,0.8832427859306335,1.7037314176559448,-0.9626639485359192,0.03343752771615982,0.16047638654708862,1.7192457914352417,-1.1290780305862427,0.10568898916244507,0.8581841588020325,1.6590800285339355,-0.8104705214500427,0.032273028045892715,0.1745748221874237,1.6725132465362549,-0.9400407671928406,0.10086476057767868,0.6479480862617493,1.6787614822387695,-0.03103008307516575,0.0005103515577502549,0.3370593786239624,1.6871154308319092,0.03682421147823334,0.0006253630854189396,0.6448786854743958,2.407900333404541,-0.19288229942321777,0.0004264541494194418,0.34871166944503784,2.4079790115356445,-0.20625542104244232,0.00014135513629298657,0.6562005877494812,3.0739693641662598,0.3203604221343994,6.555609434144571e-05,0.3596934676170349,3.080899715423584,0.10768578946590424,9.207677067024633e-06,0.6668474078178406,3.1843061447143555,0.3329443037509918,6.403130100807175e-05,0.35548752546310425,3.1985652446746826,0.11256051063537598,1.9049219190492295e-05,0.6032580137252808,3.2821197509765625,-0.3251529335975647,7.243252912303433e-05,0.40283042192459106,3.2646889686584473,-0.5953284502029419,5.160991713637486e-05,left
0.48427242040634155,0.39143991470336914,-1.070083498954773,0.9998496770858765,0.5153481364250183,0.33330416679382324,-1.0012198686599731,0.9996521472930908,0.5321952104568481,0.33645784854888916,-1.0012850761413574,0.9997180104255676,0.5464245080947876,0.34024596214294434,-1.001482605934143,0.9996198415756226,0.45931917428970337,0.33172285556793213,-1.0076830387115479,0.9997047781944275,0.44145461916923523,0.33428943157196045,-1.0070416927337646,0.9997881054878235,0.42451509833335876,0.33766281604766846,-1.0075788497924805,0.9997664093971252,0.5710053443908691,0.38036251068115234,-0.5603721141815186,0.9995943903923035,0.40528351068496704,0.37552618980407715,-0.5734513401985168,0.9998518228530884,0.5207304358482361,0.47583580017089844,-0.9048113822937012,0.9998225569725037,0.45127129554748535,0.47613525390625,-0.9082949161529541,0.9998949766159058,0.7180373668670654,0.7908661961555481,-0.25135159492492676,0.9971398115158081,0.264262855052948,0.7868161201477051,-0.39640817046165466,0.9991692304611206,0.8617604374885559,1.2535784244537354,-0.26798009872436523,0.08907601982355118,0.14110714197158813,1.1117664575576782,-0.36595776677131653,0.3435530662536621,0.8898848295211792,1.5927249193191528,-0.7505701780319214,0.014427904039621353,0.13281667232513428,1.6083778142929077,-0.8768274188041687,0.06692946702241898,0.9285289645195007,1.7017062902450562,-0.8808044195175171,0.01963064819574356,0.1104269027709961,1.7299436330795288,-1.0272005796432495,0.06740868836641312,0.8828957080841064,1.7065198421478271,-0.9634421467781067,0.03537865728139877,0.15985047817230225,1.7253756523132324,-1.125700831413269,0.1144634410738945,0.8574819564819336,1.6625124216079712,-0.8119186758995056,0.03420599177479744,0.17467105388641357,1.6784701347351074,-0.9367883801460266,0.10908684134483337,0.6476674675941467,1.679052710533142,-0.03216201439499855,0.00043271438335068524,0.33549824357032776,1.6871511936187744,0.03809548169374466,0.0005263466155156493,0.6435761451721191,2.4089884757995605,-0.18935516476631165,0.0003592023567762226,0.3481016159057617,2.4106950759887695,-0.18911480903625488,0.00012082625471521169,0.6540180444717407,3.07442045211792,0.3337063491344452,5.392416278482415e-05,0.3582744598388672,3.082247495651245,0.1329246461391449,7.051671218505362e-06,0.6647663116455078,3.184573173522949,0.3470780849456787,5.2973893616581336e-05,0.35382336378097534,3.199817657470703,0.13897204399108887,1.520175010227831e-05,0.5998454093933105,3.283493995666504,-0.31244519352912903,6.126677908468992e-05,0.40113088488578796,3.2674601078033447,-0.5696871876716614,4.294920290703885e-05,left
0.48347312211990356,0.39009368419647217,-1.0965458154678345,0.9997981190681458,0.5149444341659546,0.3319190740585327,-1.0265707969665527,0.999527096748352,0.5319085121154785,0.3350428342819214,-1.0267304182052612,0.9996022582054138,0.5463149547576904,0.338930606842041,-1.0269328355789185,0.9994816184043884,0.45881563425064087,0.3304356336593628,-1.031256914138794,0.9995976090431213,0.4409199655056,0.3328810930252075,-1.0305976867675781,0.9997020363807678,0.4238378703594208,0.3363579511642456,-1.031186819076538,0.9996839761734009,0.5712701082229614,0.3792375326156616,-0.5845015645027161,0.9994224309921265,0.40524953603744507,0.373726487159729,-0.5895605683326721,0.9997795224189758,0.5203852653503418,0.47445130348205566,-0.9314680099487305,0.9997743964195251,0.45072242617607117,0.4747940003871918,-0.9328097701072693,0.9998667240142822,0.7191637754440308,0.7987232208251953,-0.2836730480194092,0.9960021376609802,0.26279354095458984,0.7910297513008118,-0.40673723816871643,0.9987509250640869,0.8586370944976807,1.267505407333374,-0.2931325435638428,0.09902887791395187,0.14273342490196228,1.1210532188415527,-0.37842869758605957,0.3391522467136383,0.884440541267395,1.6258125305175781,-0.7687486410140991,0.014755167998373508,0.14536848664283752,1.6186120510101318,-0.8981748819351196,0.05855900049209595,0.9228042364120483,1.7434637546539307,-0.9049811959266663,0.018892278894782066,0.12848147749900818,1.740713357925415,-1.053795337677002,0.057632721960544586,0.8741174936294556,1.747193694114685,-0.9898017048835754,0.03370681405067444,0.17533040046691895,1.7301095724105835,-1.154980182647705,0.09826353937387466,0.8488423824310303,1.6996568441390991,-0.8307921886444092,0.033476609736680984,0.18859459459781647,1.683362603187561,-0.9596334099769592,0.09410558640956879,0.6478382349014282,1.689087986946106,-0.03775998577475548,0.0005214223056100309,0.34904128313064575,1.7230366468429565,0.04364396259188652,0.0006046658963896334,0.6427993774414062,2.4203600883483887,-0.17531825602054596,0.00042702528298832476,0.34562546014785767,2.4204354286193848,-0.17043709754943848,0.00015089208318386227,0.652188777923584,3.088120460510254,0.3787979185581207,5.1088900363538414e-05,0.3522578179836273,3.0950098037719727,0.18451085686683655,8.802291631582193e-06,0.6626043915748596,3.198951482772827,0.39477577805519104,4.575081402435899e-05,0.3476634919643402,3.2142395973205566,0.19497446715831757,1.7739666873239912e-05,0.597785472869873,3.302196741104126,-0.27021676301956177,6.0681020841002464e-05,0.3950614035129547,3.2822422981262207,-0.5193942189216614,5.360939394449815e-05,left
0.48885244131088257,0.3784182071685791,-1.0659207105636597,0.9998243451118469,0.5187949538230896,0.3208259344100952,-0.9898893237113953,0.9996235370635986,0.5343828797340393,0.3238399028778076,-0.9900540113449097,0.9997066855430603,0.5494434833526611,0.3272533416748047,-0.9902070164680481,0.9996091723442078,0.461287260055542,0.32027745246887207,-0.9999437928199768,0.9996699094772339,0.44348418712615967,0.32214581966400146,-0.9993250966072083,0.9997661709785461,0.4266680181026459,0.3261617422103882,-0.9999129772186279,0.9997385144233704,0.5725054740905762,0.37073349952697754,-0.5319179892539978,0.9996116757392883,0.4048593044281006,0.3698216676712036,-0.5622172951698303,0.9998248219490051,0.5246179699897766,0.46448731422424316,-0.8950425386428833,0.9997712969779968,0.4546380937099457,0.4653279781341553,-0.9039580225944519,0.9998607635498047,0.7209566235542297,0.7953094244003296,-0.21503931283950806,0.9960611462593079,0.2637495696544647,0.7972840666770935,-0.39600488543510437,0.9985343217849731,0.8553674221038818,1.262186050415039,-0.20828478038311005,0.09221982955932617,0.1510424017906189,1.1330238580703735,-0.4353910982608795,0.28186923265457153,0.8926043510437012,1.6186325550079346,-0.6581571698188782,0.017508769407868385,0.17217782139778137,1.6080752611160278,-1.035634160041809,0.053177908062934875,0.9345391392707825,1.7335314750671387,-0.7843818664550781,0.023744182661175728,0.15745529532432556,1.728554606437683,-1.2034435272216797,0.06136420741677284,0.8893299102783203,1.7408446073532104,-0.8740286231040955,0.04185310751199722,0.20391885936260223,1.713189721107483,-1.2975938320159912,0.10450458526611328,0.8616440892219543,1.695500135421753,-0.7214879393577576,0.0415622778236866,0.2161269187927246,1.6659729480743408,-1.0964771509170532,0.09931794553995132,0.6526082158088684,1.687601089477539,-0.014586471021175385,0.0006582035566680133,0.3504330515861511,1.708048939704895,0.02072356827557087,0.0007632203050889075,0.6522307395935059,2.4210524559020996,-0.21205666661262512,0.0004695557872764766,0.36101239919662476,2.418701171875,-0.28568732738494873,0.00015919352881610394,0.6665916442871094,3.0921053886413574,0.29795414209365845,4.5236760342959315e-05,0.3727341890335083,3.1033926010131836,0.022682998329401016,8.7829557742225e-06,0.6764991879463196,3.2016425132751465,0.30815765261650085,4.1975697968155146e-05,0.3686305582523346,3.2247986793518066,0.02603214606642723,1.6159046936081722e-05,0.6146097183227539,3.3070766925811768,-0.37234994769096375,7.102095696609467e-05,0.41396364569664,3.2863450050354004,-0.706832230091095,5.5040120059857145e-05,left
0.4852730333805084,0.3795456886291504,-1.0127707719802856,0.9997126460075378,0.5156559944152832,0.3201253414154053,-0.9369490146636963,0.9993168115615845,0.5316454768180847,0.3229769468307495,-0.9371122121810913,0.9995144605636597,0.5455670952796936,0.32657039165496826,-0.9373864531517029,0.9993404746055603,0.45688512921333313,0.3200242519378662,-0.9519468545913696,0.9994173049926758,0.43874257802963257,0.32196903228759766,-0.9514248371124268,0.9996091723442078,0.4211106598377228,0.32567596435546875,-0.9520683884620667,0.9995494484901428,0.570578396320343,0.372300386428833,-0.4844096899032593,0.9992358684539795,0.40112194418907166,0.370719313621521,-0.5364900231361389,0.999702513217926,0.522261381149292,0.46489226818084717,-0.8424559235572815,0.9995899796485901,0.4520798921585083,0.4662590026855469,-0.8572331070899963,0.9997537732124329,0.7154800891876221,0.7975930571556091,-0.15668675303459167,0.9960011839866638,0.2568359673023224,0.7942624688148499,-0.3815203011035919,0.9988113641738892,0.8411808609962463,1.2583956718444824,-0.12173732370138168,0.08720780164003372,0.1489890217781067,1.14186692237854,-0.28302624821662903,0.31212133169174194,0.8750212788581848,1.6308369636535645,-0.5538616180419922,0.011446523480117321,0.14802074432373047,1.6474170684814453,-0.6791186928749084,0.04354383796453476,0.91771399974823,1.7476202249526978,-0.6644361615180969,0.015620023012161255,0.1272396743297577,1.769962191581726,-0.8145743608474731,0.04492604732513428,0.8727766871452332,1.7624716758728027,-0.7561853528022766,0.027470054104924202,0.16884443163871765,1.7725483179092407,-0.9183151721954346,0.07707536965608597,0.8458126783370972,1.713600754737854,-0.6173160672187805,0.02710251323878765,0.18298497796058655,1.7220861911773682,-0.7382169961929321,0.07460334897041321,0.648215115070343,1.6918301582336426,0.007984694093465805,0.0006327755399979651,0.346593976020813,1.7291260957717896,-0.0023230789229273796,0.0007769883377477527,0.6457576751708984,2.4292221069335938,-0.204375222325325,0.0005229951930232346,0.35691922903060913,2.4233651161193848,-0.3386756479740143,0.00022323706070892513,0.6559728384017944,3.1022772789001465,0.2930968403816223,6.949439557502046e-05,0.36287593841552734,3.1140785217285156,-0.04139161854982376,1.632037674426101e-05,0.664515495300293,3.2130861282348633,0.303043007850647,5.895360300200991e-05,0.3581785559654236,3.2363665103912354,-0.040419355034828186,2.650843271112535e-05,0.6086937189102173,3.31377911567688,-0.3632049560546875,0.00012197088653920218,0.4018459618091583,3.295325517654419,-0.7660812735557556,8.788063132669777e-05,left
0.48371899127960205,0.38529837131500244,-1.0489184856414795,0.9997225403785706,0.5157777070999146,0.3240278959274292,-0.9754077792167664,0.9993550181388855,0.5317801833152771,0.3271397352218628,-0.9756079912185669,0.999498724937439,0.5464222431182861,0.3312087059020996,-0.9758358001708984,0.9993370175361633,0.45613306760787964,0.323461651802063,-0.9874082207679749,0.9994656443595886,0.4380214810371399,0.32542669773101807,-0.9868388772010803,0.9996224641799927,0.42043954133987427,0.32922399044036865,-0.9874812960624695,0.9995884299278259,0.5719309449195862,0.37635982036590576,-0.526199996471405,0.9992454051971436,0.40067800879478455,0.37229371070861816,-0.5648183822631836,0.9997214674949646,0.5206400156021118,0.47244513034820557,-0.8799484372138977,0.9996351003646851,0.4493503272533417,0.4718484878540039,-0.8909225463867188,0.9997937083244324,0.7132735848426819,0.8025830388069153,-0.20389629900455475,0.9950651526451111,0.256776362657547,0.7965807318687439,-0.3978203535079956,0.9985874891281128,0.8444815874099731,1.260063648223877,-0.17660094797611237,0.09136980772018433,0.14840739965438843,1.1379344463348389,-0.3277305066585541,0.31776341795921326,0.8776933550834656,1.6249710321426392,-0.6209943890571594,0.013627673499286175,0.15546810626983643,1.6516075134277344,-0.770579993724823,0.051706183701753616,0.9186949729919434,1.7407315969467163,-0.7432738542556763,0.018367772921919823,0.13835778832435608,1.7759394645690918,-0.9157896637916565,0.05471288412809372,0.8739138245582581,1.7505491971969604,-0.8334013223648071,0.03205720707774162,0.18091967701911926,1.7707887887954712,-1.0197982788085938,0.09255684912204742,0.846837043762207,1.70382821559906,-0.6844592690467834,0.03198190778493881,0.19465473294258118,1.7211308479309082,-0.8309540748596191,0.08886483311653137,0.6458550095558167,1.6925196647644043,-0.00814267061650753,0.0006015279795974493,0.3472631871700287,1.712632417678833,0.013899453915655613,0.0007209871546365321,0.6408209204673767,2.426849126815796,-0.19362057745456696,0.0005458177183754742,0.35160690546035767,2.4237847328186035,-0.2763977348804474,0.00021578784799203277,0.6508961915969849,3.0968117713928223,0.32659128308296204,5.914460416533984e-05,0.3591828942298889,3.1082987785339355,0.04686499387025833,1.430325301043922e-05,0.6593117117881775,3.206521987915039,0.3389919400215149,4.846362571697682e-05,0.35464444756507874,3.229130744934082,0.051725178956985474,2.316521931788884e-05,0.6031614542007446,3.308037757873535,-0.3262501358985901,0.00010440768528496847,0.3999279737472534,3.288996696472168,-0.6702516674995422,8.12311191111803e-05,left
0.4856073558330536,0.3825737237930298,-1.0654375553131104,0.999786913394928,0.51570725440979,0.3227351903915405,-0.9905389547348022,0.9995142221450806,0.5313941836357117,0.32583773136138916,-0.9907552599906921,0.999629020690918,0.5456926822662354,0.329681396484375,-0.9909700155258179,0.9995074272155762,0.457613080739975,0.3227018117904663,-1.001126766204834,0.9995843768119812,0.4396141767501831,0.32506442070007324,-1.000583529472351,0.9997052550315857,0.4223136305809021,0.3291969299316406,-1.0012272596359253,0.9996728897094727,0.5709512233734131,0.37603795528411865,-0.534478485584259,0.9994632601737976,0.40116578340530396,0.3747981786727905,-0.5687515735626221,0.9997791647911072,0.52178555727005,0.46887731552124023,-0.894144594669342,0.9997249245643616,0.4513190984725952,0.470334529876709,-0.9039108753204346,0.9998362064361572,0.7176633477210999,0.8024311661720276,-0.20755164325237274,0.9959470629692078,0.25889530777931213,0.7935124635696411,-0.38742494583129883,0.9986864924430847,0.8458704948425293,1.2625327110290527,-0.17966647446155548,0.10445160418748856,0.14726489782333374,1.1331372261047363,-0.3306330144405365,0.31670936942100525,0.8794437646865845,1.631900429725647,-0.6262158155441284,0.014759785495698452,0.14569276571273804,1.640118956565857,-0.8088418245315552,0.0521128848195076,0.9196439981460571,1.7494542598724365,-0.7485698461532593,0.019947124645113945,0.12596353888511658,1.7642920017242432,-0.9596904516220093,0.055701933801174164,0.8751652240753174,1.759307622909546,-0.8427668213844299,0.03486112132668495,0.169189453125,1.7610154151916504,-1.0656602382659912,0.09423208236694336,0.8482875227928162,1.7114176750183105,-0.6907573342323303,0.03414168581366539,0.18398818373680115,1.7116162776947021,-0.8716849088668823,0.09060467034578323,0.6472032070159912,1.6953020095825195,-0.008385085500776768,0.0007465030066668987,0.34701699018478394,1.7093709707260132,0.014257673174142838,0.0008982238359749317,0.6422881484031677,2.431227684020996,-0.21239647269248962,0.0007082863012328744,0.3539000451564789,2.425934076309204,-0.3183751106262207,0.0002571721561253071,0.6532362699508667,3.1030235290527344,0.2926129400730133,7.231065683299676e-05,0.3602415919303894,3.1167428493499756,-0.011568473652005196,1.763056388881523e-05,0.6617245674133301,3.2135589122772217,0.302898645401001,5.807719935546629e-05,0.3563852906227112,3.239729166030884,-0.009254864417016506,2.6546431399765424e-05,0.6046136617660522,3.3154258728027344,-0.36789315938949585,0.00012582645285874605,0.3994464874267578,3.2969751358032227,-0.7386563420295715,9.85527440207079e-05,left
0.48828208446502686,0.38128232955932617,-1.0201830863952637,0.999902606010437,0.5175303816795349,0.3243061304092407,-0.9419156312942505,0.9997870326042175,0.5321009159088135,0.32781195640563965,-0.9420946836471558,0.9998303651809692,0.547484815120697,0.331575870513916,-0.942209780216217,0.9997766613960266,0.4595312774181366,0.3228064775466919,-0.9566944241523743,0.9998185038566589,0.4409983456134796,0.32474422454833984,-0.9560495615005493,0.9998694658279419,0.4242592751979828,0.3282003402709961,-0.9566540122032166,0.999855637550354,0.5700534582138062,0.37773919105529785,-0.48092204332351685,0.9997552037239075,0.3997868001461029,0.3727973699569702,-0.5339601635932922,0.9999009370803833,0.5231547951698303,0.47007060050964355,-0.847984254360199,0.9998522996902466,0.4508509039878845,0.4691472053527832,-0.8635256290435791,0.9999117851257324,0.7139819264411926,0.7977533340454102,-0.15831507742404938,0.9965580105781555,0.25344130396842957,0.799522876739502,-0.3783561885356903,0.9988530874252319,0.8454098701477051,1.2515071630477905,-0.13994385302066803,0.08007968217134476,0.14401546120643616,1.1335232257843018,-0.37483352422714233,0.283798485994339,0.8818612098693848,1.6077706813812256,-0.5867922306060791,0.01577739231288433,0.15095990896224976,1.6418575048446655,-0.9247099161148071,0.06308096647262573,0.9223285913467407,1.7235721349716187,-0.7067989110946655,0.02305259369313717,0.12862488627433777,1.76774263381958,-1.084328293800354,0.0760674998164177,0.8777099847793579,1.7321646213531494,-0.7956879138946533,0.04100053757429123,0.17601744830608368,1.7611520290374756,-1.1841377019882202,0.12943574786186218,0.8504415154457092,1.6865997314453125,-0.6498008966445923,0.04030906409025192,0.191879004240036,1.7107017040252686,-0.9867232441902161,0.12178917229175568,0.6436325311660767,1.6930394172668457,-0.005350254010409117,0.000563790847081691,0.34545108675956726,1.7040737867355347,0.01157042570412159,0.0006533978739753366,0.6410008072853088,2.426853656768799,-0.20322811603546143,0.0004939048085361719,0.3522750735282898,2.426006317138672,-0.2865093946456909,0.0001595074572833255,0.6544494032859802,3.09566068649292,0.3032453656196594,4.0019778680289164e-05,0.36193257570266724,3.109208583831787,0.020149126648902893,8.67349899635883e-06,0.662891149520874,3.205941677093506,0.31346580386161804,3.35812583216466e-05,0.35770732164382935,3.231689214706421,0.023099485784769058,1.3376506103668362e-05,0.605802595615387,3.3100194931030273,-0.3561429977416992,7.981406815815717e-05,0.40304410457611084,3.2894744873046875,-0.7008146047592163,5.979627530905418e-05,left
0.48817458748817444,0.3800325393676758,-1.062990665435791,0.9998078942298889,0.5176122784614563,0.32177162170410156,-0.9860459566116333,0.9995566010475159,0.5320845246315002,0.3249162435531616,-0.9862518906593323,0.9996562004089355,0.5482984781265259,0.3284111022949219,-0.9864086508750916,0.9995415210723877,0.45921027660369873,0.3207648992538452,-1.0002847909927368,0.9996289014816284,0.44037407636642456,0.32266199588775635,-0.9996486306190491,0.9997368454933167,0.42373141646385193,0.32578837871551514,-1.0002784729003906,0.9997096657752991,0.5707164406776428,0.3752681016921997,-0.5251028537750244,0.9994946718215942,0.39876359701156616,0.37194502353668213,-0.5740017890930176,0.9998072981834412,0.5236431956291199,0.47036123275756836,-0.8898892402648926,0.9997403025627136,0.4511694014072418,0.4690312147140503,-0.9041792750358582,0.9998518228530884,0.7142578959465027,0.7999211549758911,-0.2024659961462021,0.9957026839256287,0.2515324056148529,0.7987181544303894,-0.4014228582382202,0.9985900521278381,0.8489132523536682,1.2615535259246826,-0.17742900550365448,0.08211832493543625,0.14037680625915527,1.3078289031982422,-0.33045506477355957,0.2850117087364197,0.8786503076553345,1.6247978210449219,-0.6331836581230164,0.012812664732336998,0.15751120448112488,1.6527366638183594,-0.7963811159133911,0.047073353081941605,0.9180033206939697,1.742413878440857,-0.7590019106864929,0.01794552616775036,0.1408403515815735,1.7780171632766724,-0.9457964301109314,0.052725426852703094,0.8715746402740479,1.750819444656372,-0.8478195667266846,0.032120075076818466,0.1852339208126068,1.7714511156082153,-1.050559639930725,0.09170640259981155,0.8454171419143677,1.7030284404754639,-0.6967065930366516,0.031810641288757324,0.19842961430549622,1.7207609415054321,-0.8579754829406738,0.08753247559070587,0.6465312242507935,1.693313479423523,-0.009324705228209496,0.0004739676951430738,0.3437789976596832,1.7126622200012207,0.01540751289576292,0.0005555133102461696,0.6430384516716003,2.4235804080963135,-0.1983485221862793,0.0004713682283181697,0.3536595106124878,2.422569751739502,-0.2922142446041107,0.000162042400916107,0.6536059975624084,3.090392589569092,0.326577752828598,4.2785031837411225e-05,0.3623916506767273,3.1024343967437744,0.04054805263876915,9.061824130185414e-06,0.6616932153701782,3.2010207176208496,0.33881932497024536,3.704710616148077e-05,0.35827916860580444,3.224846363067627,0.0463859997689724,1.5400242773466744e-05,0.6056450009346008,3.3038249015808105,-0.335249662399292,8.052481280174106e-05,0.40349242091178894,3.2809128761291504,-0.6846668124198914,6.240958464331925e-05,left
